timestamp,speed_kmh,rpm,gear,throttle_position,engine_temp,oil_temp,oil_pressure,fuel_level,battery_voltage,latitude,longitude,driving_mode
2025-12-30T08:32:31.351315+00:00,212.7,6229,6,13.5,108.7,124.6,3.97,84.1,14.2,49.105624,9.217844,sport
2025-12-30T08:32:32.943700+00:00,212.7,6170,6,11.5,108.3,124.8,3.8,84.1,14.2,49.106082,9.218258,sport
2025-12-30T08:32:34.525586+00:00,212.7,6162,6,13.4,108.3,124.9,3.86,84.1,14.2,49.106531,9.218694,sport
2025-12-30T08:32:36.111227+00:00,212.7,6121,6,15.4,108.5,125.0,3.76,84.1,14.2,49.106981,9.219129,sport
2025-12-30T08:32:37.697528+00:00,212.7,6130,6,18.4,108.4,125.2,3.8,84.1,14.2,49.107421,9.219587,sport
2025-12-30T08:32:39.263994+00:00,212.7,6196,6,13.8,108.6,125.0,3.92,84.1,14.2,49.107867,9.220032,sport
2025-12-30T08:32:40.864952+00:00,212.7,6112,6,11.9,108.3,124.9,3.8,84.1,14.2,49.108312,9.220478,sport
2025-12-30T08:32:42.441188+00:00,212.7,6279,6,15.1,108.2,125.0,3.9,84.1,14.2,49.108764,9.220909,sport
2025-12-30T08:32:44.055314+00:00,212.7,6259,6,12.5,108.0,125.1,3.98,84.1,14.2,49.10921,9.221352,sport
2025-12-30T08:32:45.660107+00:00,212.7,6104,6,18.1,108.0,125.2,3.81,84.1,14.2,49.109665,9.221773,sport
2025-12-30T08:32:47.264924+00:00,212.7,4007,7,16.7,107.5,125.1,3.12,84.1,14.2,49.110126,9.222181,sport
2025-12-30T08:32:48.847892+00:00,212.7,6100,6,16.5,107.4,125.1,3.79,84.1,14.2,49.110587,9.222588,sport
2025-12-30T08:32:50.413023+00:00,212.7,6172,6,14.4,107.5,124.9,3.87,84.1,14.2,49.111045,9.223002,sport
2025-12-30T08:32:51.993960+00:00,212.7,4004,7,15.1,107.2,124.8,3.11,84.1,14.2,49.111509,9.223403,sport
2025-12-30T08:32:53.596429+00:00,212.7,6293,6,12.1,107.3,124.7,3.81,84.1,14.2,49.11198,9.22378,sport
2025-12-30T08:32:55.180898+00:00,212.7,6271,6,16.7,107.7,124.9,3.88,84.1,14.2,49.11245,9.224163,sport
2025-12-30T08:32:56.749232+00:00,212.7,6121,6,14.9,107.9,125.0,3.8,84.1,14.2,49.112921,9.224542,sport
2025-12-30T08:32:58.503509+00:00,212.7,6137,6,11.4,108.1,125.1,3.77,84.1,14.2,49.113383,9.224946,sport
2025-12-30T08:33:00.127026+00:00,212.7,6286,6,11.1,107.9,125.0,3.95,84.1,14.2,49.113837,9.22537,sport
2025-12-30T08:33:01.726982+00:00,212.7,6164,6,13.5,107.7,124.9,3.81,84.1,14.2,49.114285,9.225811,sport
2025-12-30T08:33:03.350486+00:00,212.7,6105,6,16.0,107.8,124.8,3.76,84.1,14.2,49.11474,9.226234,sport
2025-12-30T08:33:05.053606+00:00,212.7,6102,6,14.2,107.8,124.9,3.82,84.0,14.2,49.115186,9.226677,sport
2025-12-30T08:33:06.683218+00:00,212.7,6149,6,14.8,107.7,125.0,3.88,84.0,14.2,49.115623,9.227141,sport
2025-12-30T08:33:08.361379+00:00,172.7,4229,6,0.0,107.2,124.8,3.27,84.0,14.2,49.11598,9.227514,sport
2025-12-30T08:33:10.043619+00:00,140.3,2782,6,0.0,107.2,124.4,2.76,84.0,14.2,49.116271,9.227815,sport
2025-12-30T08:33:11.832690+00:00,140.3,2643,6,11.0,106.7,124.1,2.59,84.0,14.2,49.116564,9.22811,sport
2025-12-30T08:33:13.442354+00:00,140.3,2778,6,13.6,106.4,124.0,2.8,84.0,14.2,49.116854,9.228413,sport
2025-12-30T08:33:15.029976+00:00,140.3,2814,6,19.2,105.9,123.8,2.73,84.0,14.2,49.117147,9.228709,sport
2025-12-30T08:33:16.660012+00:00,140.3,2699,6,19.9,105.9,123.6,2.61,84.0,14.2,49.117438,9.22901,sport
2025-12-30T08:33:18.324239+00:00,140.3,2700,6,16.3,105.5,123.4,2.67,84.0,14.2,49.117724,9.22932,sport
2025-12-30T08:33:19.942179+00:00,140.3,2636,6,14.1,105.6,123.2,2.63,84.0,14.2,49.118007,9.229639,sport
2025-12-30T08:33:21.574386+00:00,140.3,2804,6,17.1,105.6,123.0,2.72,84.0,14.2,49.118291,9.229954,sport
2025-12-30T08:33:23.384284+00:00,140.3,2673,6,18.6,105.7,122.6,2.67,84.0,14.2,49.118576,9.230267,sport
2025-12-30T08:33:25.067603+00:00,140.3,2744,6,14.7,105.7,122.3,2.65,84.0,14.2,49.118867,9.230567,sport
2025-12-30T08:33:26.889160+00:00,140.3,2743,6,12.5,105.5,122.2,2.78,84.0,14.2,49.119155,9.230874,sport
2025-12-30T08:33:28.551887+00:00,140.3,2827,6,18.8,105.3,122.1,2.72,84.0,14.2,49.119447,9.231174,sport
2025-12-30T08:33:30.291391+00:00,140.3,2729,6,17.4,105.2,121.8,2.67,84.0,14.2,49.119734,9.231481,sport
2025-12-30T08:33:31.932822+00:00,140.3,2746,6,19.1,105.4,121.7,2.73,84.0,14.2,49.120026,9.23178,sport
2025-12-30T08:33:33.592453+00:00,140.3,2818,6,14.4,105.4,121.5,2.74,84.0,14.2,49.12032,9.232074,sport
2025-12-30T08:33:35.382197+00:00,140.3,2699,6,15.2,105.1,121.5,2.7,84.0,14.2,49.120614,9.232368,sport
2025-12-30T08:33:37.398690+00:00,140.3,2759,6,16.7,105.1,121.4,2.62,84.0,14.2,49.120908,9.23266,sport
2025-12-30T08:33:41.597612+00:00,140.3,2629,6,15.8,105.0,121.4,2.77,84.0,14.2,49.121207,9.232942,sport
2025-12-30T08:33:43.483307+00:00,140.3,2784,6,14.2,105.2,121.1,2.7,84.0,14.2,49.121503,9.233231,sport
2025-12-30T08:33:45.427696+00:00,140.3,2744,6,18.9,104.8,120.9,2.72,84.0,14.2,49.121799,9.23352,sport
2025-12-30T08:33:47.849430+00:00,140.3,2772,6,11.4,104.4,120.8,2.68,84.0,14.2,49.122089,9.233821,sport
2025-12-30T08:33:50.340942+00:00,140.3,2659,6,14.9,104.5,120.6,2.69,84.0,14.2,49.122373,9.234137,sport
2025-12-30T08:33:52.834388+00:00,140.3,2767,6,13.6,104.7,120.6,2.65,84.0,14.2,49.12265,9.234468,sport
2025-12-30T08:33:54.746743+00:00,140.3,2781,6,16.4,104.5,120.4,2.64,84.0,14.2,49.122923,9.234805,sport
2025-12-30T08:33:57.215422+00:00,140.3,2826,6,15.5,104.7,120.2,2.81,84.0,14.2,49.123195,9.235145,sport
2025-12-30T08:33:59.056614+00:00,140.3,2680,6,19.9,104.7,120.0,2.71,84.0,14.2,49.123469,9.235479,sport
2025-12-30T08:34:00.807611+00:00,140.3,2718,6,12.2,104.9,119.9,2.61,84.0,14.2,49.123745,9.235812,sport
2025-12-30T08:34:02.629559+00:00,140.3,2738,6,17.8,104.6,119.8,2.66,84.0,14.2,49.124022,9.236141,sport
2025-12-30T08:34:04.645968+00:00,140.3,2780,6,14.0,104.4,119.9,2.71,84.0,14.2,49.124303,9.236463,sport
2025-12-30T08:34:06.577955+00:00,140.3,2700,6,19.4,104.2,120.0,2.65,84.0,14.2,49.124591,9.236772,sport
2025-12-30T08:34:08.209460+00:00,140.3,2768,6,17.6,104.4,120.0,2.73,84.0,14.2,49.124877,9.237081,sport
2025-12-30T08:34:09.828284+00:00,140.3,2743,6,14.4,104.5,120.1,2.7,84.0,14.2,49.125162,9.237395,sport
2025-12-30T08:34:11.874798+00:00,140.3,2704,6,12.6,104.4,120.2,2.79,84.0,14.2,49.125449,9.237705,sport
2025-12-30T08:34:13.872589+00:00,140.3,2791,6,13.8,104.4,120.2,2.72,84.0,14.2,49.125738,9.238011,sport
2025-12-30T08:34:15.605825+00:00,140.3,2746,6,18.4,104.2,120.2,2.64,84.0,14.2,49.126023,9.238323,sport
2025-12-30T08:34:17.181079+00:00,140.3,2757,6,13.1,104.0,120.0,2.79,84.0,14.2,49.126312,9.238628,sport
2025-12-30T08:34:18.772397+00:00,140.3,2779,6,17.7,104.0,119.9,2.79,84.0,14.2,49.126599,9.238936,sport
2025-12-30T08:34:20.381025+00:00,140.3,2685,6,15.4,104.2,120.0,2.64,84.0,14.2,49.126888,9.239241,sport
2025-12-30T08:34:22.000588+00:00,140.3,2741,6,11.4,104.4,119.9,2.68,84.0,14.2,49.127175,9.239552,sport
2025-12-30T08:34:23.697921+00:00,140.3,2697,6,11.5,104.5,119.8,2.67,84.0,14.2,49.127467,9.239849,sport
2025-12-30T08:34:25.354755+00:00,140.3,2643,6,13.2,104.6,120.0,2.72,84.0,14.2,49.127757,9.240153,sport
2025-12-30T08:34:27.017192+00:00,140.3,2815,6,12.0,104.6,120.0,2.79,84.0,14.2,49.128042,9.240465,sport
2025-12-30T08:34:28.713384+00:00,140.3,2718,6,16.9,104.3,120.2,2.69,84.0,14.2,49.128333,9.240767,sport
2025-12-30T08:34:30.321108+00:00,140.3,2701,6,13.5,104.0,120.2,2.79,84.0,14.2,49.128619,9.241076,sport
2025-12-30T08:34:31.945579+00:00,140.3,2823,6,12.6,103.7,120.3,2.72,84.0,14.2,49.128909,9.241379,sport
2025-12-30T08:34:33.569034+00:00,140.3,2738,6,13.4,103.5,120.4,2.77,84.0,14.2,49.129196,9.241688,sport
2025-12-30T08:34:35.199517+00:00,140.3,2730,6,15.1,103.7,120.2,2.75,84.0,14.2,49.12948,9.242006,sport
2025-12-30T08:34:36.809711+00:00,140.3,2698,6,13.1,103.8,120.0,2.61,84.0,14.2,49.129756,9.242337,sport
2025-12-30T08:34:38.396458+00:00,140.3,2713,6,15.2,103.9,120.1,2.7,84.0,14.2,49.130029,9.242674,sport
2025-12-30T08:34:39.971372+00:00,140.3,2672,6,16.0,103.8,119.9,2.73,84.0,14.2,49.130305,9.243007,sport
2025-12-30T08:34:41.537199+00:00,140.3,2632,6,12.4,103.7,119.7,2.62,84.0,14.2,49.130583,9.243335,sport
2025-12-30T08:34:43.109480+00:00,140.3,2810,6,10.5,103.6,119.7,2.83,84.0,14.2,49.130861,9.243662,sport
2025-12-30T08:34:44.696780+00:00,60.0,838,4,0.0,102.7,118.5,2.11,84.0,14.2,49.130983,9.243796,city
2025-12-30T08:34:46.292268+00:00,45.0,1205,3,0.0,101.7,117.5,2.16,84.0,14.2,49.131074,9.243897,city
2025-12-30T08:34:47.940470+00:00,30.0,2012,2,0.0,100.9,116.4,2.5,84.0,14.2,49.131136,9.243962,city
2025-12-30T08:34:49.557447+00:00,27.1,1716,2,0.0,100.2,115.3,2.27,84.0,14.2,49.131193,9.244018,city
2025-12-30T08:34:51.203452+00:00,37.1,2913,2,48.2,99.8,114.0,2.67,84.0,14.2,49.131272,9.244093,city
2025-12-30T08:34:52.874122+00:00,40.1,896,3,34.2,99.5,113.0,2.16,84.0,14.2,49.131355,9.244179,city
2025-12-30T08:34:54.506512+00:00,40.1,857,3,10.2,99.2,112.3,2.07,84.0,14.2,49.131437,9.244268,city
2025-12-30T08:34:56.126605+00:00,40.1,800,3,14.7,98.4,111.5,2.0,84.0,14.2,49.131516,9.244362,city
2025-12-30T08:34:57.771474+00:00,40.1,894,3,19.7,97.8,110.8,2.05,84.0,14.2,49.131597,9.244453,city
2025-12-30T08:34:59.398853+00:00,40.1,871,3,13.3,97.3,110.0,2.17,84.0,14.2,49.131677,9.244545,city
2025-12-30T08:35:01.000704+00:00,40.1,848,3,17.9,97.2,109.4,2.08,84.0,14.2,49.131757,9.244639,city
2025-12-30T08:35:02.616258+00:00,40.1,800,3,15.0,96.8,108.7,2.02,84.0,14.2,49.131836,9.244733,city
2025-12-30T08:35:04.219076+00:00,40.1,800,3,11.7,96.7,108.1,2.04,84.0,14.2,49.131916,9.244825,city
2025-12-30T08:35:05.846518+00:00,40.1,800,3,19.2,96.1,107.5,2.15,84.0,14.2,49.131995,9.244921,city
2025-12-30T08:35:07.444967+00:00,40.1,800,3,11.7,95.8,107.1,1.99,84.0,14.2,49.132073,9.245018,city
2025-12-30T08:35:09.031667+00:00,25.1,1323,2,0.0,95.3,106.4,2.27,84.0,14.2,49.132121,9.245079,city
2025-12-30T08:35:10.672713+00:00,10.1,2229,1,0.0,95.0,105.9,2.45,84.0,14.2,49.13214,9.245104,city
2025-12-30T08:35:11.993797+00:00,0.0,772,0,0.0,94.8,105.6,2.1,84.0,14.2,49.13214,9.245104,city
2025-12-30T08:35:13.334649+00:00,0.0,790,0,0.0,94.5,105.0,2.11,84.0,14.2,49.13214,9.245104,parked
2025-12-30T08:35:14.663319+00:00,0.0,805,0,0.0,94.1,104.7,2.15,84.0,14.2,49.13214,9.245104,parked
2025-12-30T08:35:16.266683+00:00,10.0,2258,1,76.8,94.1,104.3,2.63,84.0,14.2,49.132159,9.245129,city
2025-12-30T08:35:17.922564+00:00,20.0,838,2,62.8,94.0,104.1,2.02,84.0,14.2,49.132197,9.245179,city
2025-12-30T08:35:19.566372+00:00,30.0,2043,2,48.8,93.9,103.5,2.56,84.0,14.2,49.132253,9.245256,city
2025-12-30T08:35:21.227965+00:00,33.4,2420,2,34.8,93.8,103.3,2.51,84.0,14.2,49.132315,9.245341,city
2025-12-30T08:35:22.894261+00:00,33.4,2342,2,10.2,93.8,102.9,2.65,84.0,14.2,49.132377,9.245426,city
2025-12-30T08:35:24.598072+00:00,33.4,2427,2,18.3,93.7,102.5,2.54,84.0,14.2,49.132438,9.245514,city
2025-12-30T08:35:26.185036+00:00,33.4,2449,2,16.9,93.8,102.2,2.67,84.0,14.2,49.132497,9.245604,city
2025-12-30T08:35:27.772406+00:00,33.4,2524,2,15.0,93.5,101.9,2.67,83.9,14.2,49.132556,9.245695,city
2025-12-30T08:35:29.333396+00:00,33.4,2376,2,17.4,93.3,101.7,2.67,83.9,14.2,49.132615,9.245785,city
2025-12-30T08:35:30.905176+00:00,33.4,2360,2,17.9,93.6,101.4,2.6,83.9,14.2,49.132674,9.245876,city
2025-12-30T08:35:32.475662+00:00,33.4,2376,2,19.7,93.3,101.2,2.68,83.9,14.2,49.132733,9.245966,city
2025-12-30T08:35:34.048657+00:00,33.4,2357,2,19.1,93.0,101.0,2.66,83.9,14.2,49.132792,9.246058,city
2025-12-30T08:35:35.616564+00:00,33.4,2442,2,10.1,93.3,100.9,2.6,83.9,14.2,49.132852,9.246147,city
2025-12-30T08:35:37.177437+00:00,33.4,2480,2,14.1,93.0,100.6,2.6,83.9,14.2,49.132912,9.246235,city
2025-12-30T08:35:38.768449+00:00,33.4,2487,2,20.0,93.0,100.7,2.56,83.9,14.2,49.132973,9.246323,city
2025-12-30T08:35:40.366023+00:00,33.4,2370,2,15.6,92.8,100.5,2.59,83.9,14.2,49.133035,9.246408,city
2025-12-30T08:35:41.932242+00:00,33.4,2339,2,12.7,92.6,100.4,2.58,83.9,14.2,49.133096,9.246495,city
2025-12-30T08:35:43.517576+00:00,33.4,2496,2,17.1,92.6,100.5,2.73,83.9,14.2,49.133159,9.24658,city
2025-12-30T08:35:45.126822+00:00,33.4,2485,2,11.3,92.5,100.5,2.63,83.9,14.2,49.133223,9.246662,city
2025-12-30T08:35:46.707349+00:00,33.4,2359,2,18.6,92.4,100.2,2.49,83.9,14.2,49.133286,9.246746,city
2025-12-30T08:35:48.276848+00:00,33.4,2407,2,18.0,92.3,100.2,2.61,83.9,14.2,49.13335,9.246828,city
2025-12-30T08:35:49.863882+00:00,33.4,2416,2,18.0,92.3,100.0,2.61,83.9,14.2,49.133415,9.246909,city
2025-12-30T08:35:51.445958+00:00,33.4,2391,2,15.4,92.2,99.9,2.61,83.9,14.2,49.133479,9.24699,city
2025-12-30T08:35:53.047756+00:00,33.4,2491,2,17.3,92.2,100.0,2.54,83.9,14.2,49.133542,9.247074,city
2025-12-30T08:35:54.645391+00:00,33.4,2502,2,15.4,92.3,99.7,2.58,83.9,14.2,49.133604,9.24716,city
2025-12-30T08:35:56.222454+00:00,33.4,2452,2,16.2,92.4,99.7,2.69,83.9,14.2,49.133665,9.247248,city
2025-12-30T08:35:57.801844+00:00,33.4,2482,2,14.2,92.6,99.7,2.55,83.9,14.2,49.133725,9.247337,city
2025-12-30T08:35:59.379063+00:00,33.4,2370,2,10.4,92.8,99.5,2.51,83.9,14.2,49.133783,9.247429,city
2025-12-30T08:36:00.968275+00:00,33.4,2395,2,19.8,92.6,99.4,2.58,83.9,14.2,49.13384,9.247522,city
2025-12-30T08:36:02.534044+00:00,33.4,2370,2,14.0,92.9,99.5,2.56,83.9,14.2,49.133899,9.247612,city
2025-12-30T08:36:04.098557+00:00,32.1,2308,2,0.0,92.8,99.5,2.66,83.9,14.2,49.133956,9.247699,city
2025-12-30T08:36:05.657292+00:00,32.1,2322,2,18.6,93.0,99.5,2.67,83.9,14.2,49.134014,9.247784,city
2025-12-30T08:36:07.273028+00:00,32.1,2370,2,13.4,93.1,99.3,2.57,83.9,14.2,49.134073,9.247867,city
2025-12-30T08:36:08.932866+00:00,32.1,2266,2,12.2,92.8,99.1,2.48,83.9,14.2,49.134131,9.247953,city
2025-12-30T08:36:10.532871+00:00,32.1,2239,2,12.2,92.8,99.2,2.54,83.9,14.2,49.134186,9.248042,city
2025-12-30T08:36:12.120025+00:00,32.1,2288,2,18.3,92.5,99.0,2.63,83.9,14.2,49.134242,9.24813,city
2025-12-30T08:36:13.757086+00:00,41.4,986,3,43.0,92.3,98.9,2.15,83.9,14.2,49.134315,9.248243,city
2025-12-30T08:36:15.333161+00:00,41.4,1002,3,11.4,92.4,98.9,2.22,83.9,14.2,49.134389,9.248354,city
2025-12-30T08:36:16.952233+00:00,41.4,1030,3,18.9,92.4,98.6,2.13,83.9,14.2,49.134463,9.248464,city
2025-12-30T08:36:18.553172+00:00,46.3,1306,3,36.9,92.5,98.5,2.23,83.9,14.2,49.134547,9.248586,city
2025-12-30T08:36:20.164285+00:00,46.3,1306,3,16.4,92.5,98.5,2.24,83.9,14.2,49.134629,9.248711,city
2025-12-30T08:36:21.750210+00:00,46.3,1391,3,19.5,92.6,98.6,2.3,83.9,14.2,49.134712,9.248835,city
2025-12-30T08:36:23.378431+00:00,46.3,1454,3,12.2,92.8,98.3,2.35,83.9,14.2,49.134794,9.248959,city
2025-12-30T08:36:24.991355+00:00,46.3,1484,3,10.7,92.6,98.3,2.38,83.9,14.2,49.13488,9.249079,city
2025-12-30T08:36:26.569056+00:00,46.3,1395,3,13.7,92.9,98.2,2.21,83.9,14.2,49.134967,9.249196,city
2025-12-30T08:36:28.178144+00:00,46.3,1376,3,16.6,92.8,98.1,2.35,83.9,14.2,49.135054,9.249312,city
2025-12-30T08:36:29.820026+00:00,46.3,1353,3,17.8,92.7,98.2,2.21,83.9,14.2,49.135144,9.249424,city
2025-12-30T08:36:31.412070+00:00,46.3,1413,3,10.9,92.5,98.3,2.17,83.9,14.2,49.135235,9.249534,city
2025-12-30T08:36:33.017702+00:00,46.3,1504,3,19.9,92.6,98.0,2.34,83.9,14.2,49.135326,9.249643,city
2025-12-30T08:36:34.616438+00:00,46.3,1444,3,11.8,92.3,97.9,2.18,83.9,14.2,49.135419,9.249751,city
2025-12-30T08:36:36.172554+00:00,46.3,1344,3,15.4,92.0,97.9,2.32,83.9,14.2,49.135513,9.249854,city
2025-12-30T08:36:37.740660+00:00,46.3,1485,3,15.5,91.9,98.1,2.33,83.9,14.2,49.135605,9.249961,city
2025-12-30T08:36:39.317040+00:00,46.3,1439,3,20.0,92.0,98.0,2.32,83.9,14.2,49.135699,9.250065,city
2025-12-30T08:36:40.910741+00:00,46.3,1326,3,17.0,91.9,98.0,2.16,83.9,14.2,49.135794,9.250166,city
2025-12-30T08:36:42.505511+00:00,46.3,1423,3,11.8,92.1,98.1,2.36,83.9,14.2,49.135891,9.250262,city
2025-12-30T08:36:44.070793+00:00,46.3,1502,3,17.7,92.2,98.0,2.28,83.9,14.2,49.135987,9.250363,city
2025-12-30T08:36:45.648133+00:00,31.3,2250,2,0.0,92.1,98.0,2.58,83.9,14.2,49.136051,9.250432,city
2025-12-30T08:36:47.238490+00:00,16.3,3273,1,0.0,92.4,98.3,2.85,83.9,14.2,49.136084,9.250468,city
2025-12-30T08:36:48.576196+00:00,1.3,1040,1,0.0,92.2,98.0,2.22,83.9,14.2,49.136087,9.250471,city
2025-12-30T08:36:49.908062+00:00,0.0,824,0,0.0,92.2,98.1,2.08,83.9,14.2,49.136087,9.250471,city
2025-12-30T08:36:51.211379+00:00,0.0,827,0,0.0,92.3,98.0,2.11,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:52.501229+00:00,0.0,793,0,0.0,92.2,97.9,1.99,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:53.770441+00:00,0.0,770,0,0.0,92.3,97.6,2.05,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:55.080630+00:00,0.0,770,0,0.0,92.4,97.7,2.08,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:56.399425+00:00,0.0,830,0,0.0,92.6,97.6,2.17,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:57.726959+00:00,0.0,807,0,0.0,92.3,97.6,2.14,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:36:59.066365+00:00,0.0,802,0,0.0,92.5,97.6,1.98,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:00.369065+00:00,0.0,776,0,0.0,92.2,97.7,2.13,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:01.659724+00:00,0.0,788,0,0.0,92.4,97.8,2.04,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:02.965858+00:00,0.0,827,0,0.0,92.5,97.7,2.11,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:04.267767+00:00,0.0,820,0,0.0,92.2,97.4,2.09,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:05.562296+00:00,0.0,816,0,0.0,92.0,97.2,2.02,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:06.854720+00:00,0.0,787,0,0.0,91.8,97.3,2.09,83.9,14.2,49.136087,9.250471,parked
2025-12-30T08:37:08.192660+00:00,3.0,1256,-1,41.1,92.0,97.3,2.3,83.9,14.2,49.13608,9.250465,reverse
2025-12-30T08:37:09.522884+00:00,6.0,1663,-1,36.9,91.9,97.1,2.38,83.9,14.2,49.136068,9.250451,reverse
2025-12-30T08:37:10.886302+00:00,7.9,1998,-1,32.7,92.2,97.3,2.47,83.9,14.2,49.136053,9.250432,reverse
2025-12-30T08:37:12.198598+00:00,7.9,1906,-1,12.3,92.3,97.2,2.49,83.9,14.2,49.136037,9.250413,reverse
2025-12-30T08:37:13.522990+00:00,7.9,2059,-1,17.1,92.3,97.2,2.4,83.9,14.2,49.136022,9.250395,reverse
2025-12-30T08:37:14.840114+00:00,7.9,2048,-1,15.5,92.2,97.1,2.55,83.9,14.2,49.136006,9.250375,reverse
2025-12-30T08:37:16.148810+00:00,7.9,1959,-1,18.2,92.4,96.9,2.39,83.9,14.2,49.135991,9.250355,reverse
2025-12-30T08:37:17.464825+00:00,7.9,2021,-1,15.8,92.5,97.2,2.39,83.9,14.2,49.135976,9.250336,reverse
2025-12-30T08:37:18.784894+00:00,7.9,1896,-1,13.9,92.3,97.1,2.47,83.9,14.2,49.135961,9.250317,reverse
2025-12-30T08:37:20.098458+00:00,7.9,1978,-1,16.1,92.6,97.1,2.55,83.9,14.2,49.135945,9.250297,reverse
2025-12-30T08:37:21.387500+00:00,7.9,2030,-1,14.1,92.5,97.1,2.47,83.9,14.2,49.13593,9.250279,reverse
2025-12-30T08:37:22.689230+00:00,7.9,1945,-1,15.2,92.7,97.3,2.47,83.9,14.2,49.135914,9.250259,reverse
2025-12-30T08:37:23.988814+00:00,7.9,2045,-1,10.8,93.0,97.6,2.41,83.9,14.2,49.1359,9.250239,reverse
2025-12-30T08:37:25.277549+00:00,7.9,2011,-1,15.1,92.8,97.8,2.39,83.9,14.2,49.135885,9.250218,reverse
2025-12-30T08:37:26.583660+00:00,7.9,1912,-1,16.0,93.0,97.7,2.42,83.9,14.2,49.13587,9.250198,reverse
2025-12-30T08:37:27.894862+00:00,7.9,1915,-1,16.4,92.8,97.7,2.45,83.9,14.2,49.135855,9.250179,reverse
2025-12-30T08:37:29.207244+00:00,7.9,1952,-1,14.2,92.9,97.6,2.42,83.9,14.2,49.13584,9.250159,reverse
2025-12-30T08:37:30.549347+00:00,7.9,1934,-1,15.0,92.7,97.4,2.44,83.9,14.2,49.135824,9.25014,reverse
2025-12-30T08:37:31.874084+00:00,7.9,1909,-1,11.4,92.9,97.7,2.34,83.9,14.2,49.135809,9.250122,reverse
2025-12-30T08:37:33.162410+00:00,7.9,1952,-1,14.7,93.0,97.6,2.53,83.9,14.2,49.135793,9.250103,reverse
2025-12-30T08:37:34.513046+00:00,7.9,1888,-1,12.0,93.1,97.5,2.48,83.9,14.2,49.135778,9.250083,reverse
2025-12-30T08:37:35.822642+00:00,7.9,2001,-1,17.8,93.1,97.4,2.47,83.9,14.2,49.135763,9.250064,reverse
2025-12-30T08:37:37.161634+00:00,7.9,1883,-1,12.1,93.3,97.3,2.49,83.9,14.2,49.135748,9.250044,reverse
2025-12-30T08:37:38.450674+00:00,7.9,2081,-1,16.2,93.0,97.6,2.57,83.9,14.2,49.135732,9.250025,reverse
2025-12-30T08:37:39.743342+00:00,7.9,1895,-1,11.8,93.1,97.8,2.42,83.9,14.2,49.135717,9.250006,reverse
2025-12-30T08:37:41.048809+00:00,7.9,1980,-1,13.5,93.1,97.8,2.51,83.9,14.2,49.135701,9.249987,reverse
2025-12-30T08:37:42.360616+00:00,7.9,1898,-1,17.2,93.1,97.8,2.46,83.9,14.2,49.135685,9.249969,reverse
2025-12-30T08:37:43.687241+00:00,7.9,1889,-1,10.5,92.8,98.0,2.43,83.9,14.2,49.135668,9.249952,reverse
2025-12-30T08:37:44.977627+00:00,7.9,1934,-1,14.8,92.7,98.1,2.36,83.9,14.2,49.135652,9.249936,reverse
2025-12-30T08:37:46.286699+00:00,7.9,1954,-1,15.2,92.8,98.0,2.5,83.9,14.2,49.135635,9.249919,reverse
2025-12-30T08:37:47.608364+00:00,7.9,1989,-1,17.9,92.9,98.1,2.44,83.9,14.2,49.135618,9.249903,reverse
2025-12-30T08:37:48.914680+00:00,7.9,1987,-1,19.7,92.8,98.1,2.45,83.9,14.2,49.135602,9.249886,reverse
2025-12-30T08:37:50.225301+00:00,7.9,2050,-1,16.4,93.0,98.0,2.47,83.9,14.2,49.135585,9.249871,reverse
2025-12-30T08:37:51.529539+00:00,7.9,1903,-1,19.9,93.1,98.2,2.35,83.9,14.2,49.135568,9.249855,reverse
2025-12-30T08:37:52.823644+00:00,7.9,1882,-1,18.5,93.0,98.2,2.34,83.9,14.2,49.135551,9.24984,reverse
2025-12-30T08:37:54.132590+00:00,7.9,2033,-1,17.6,93.0,98.1,2.47,83.9,14.2,49.135534,9.249824,reverse
2025-12-30T08:37:55.454793+00:00,7.9,1994,-1,11.9,93.3,98.0,2.42,83.9,14.2,49.135517,9.249808,reverse
2025-12-30T08:37:56.750281+00:00,7.9,1911,-1,10.3,93.1,98.0,2.49,83.9,14.2,49.1355,9.249793,reverse
2025-12-30T08:37:58.033849+00:00,7.9,1921,-1,13.8,93.2,97.9,2.52,83.9,14.2,49.135482,9.249778,reverse
2025-12-30T08:37:59.338594+00:00,7.9,1896,-1,13.7,92.8,98.0,2.53,83.9,14.2,49.135465,9.249764,reverse
2025-12-30T08:38:00.624744+00:00,7.9,1958,-1,12.5,93.0,97.9,2.49,83.9,14.2,49.135447,9.249749,reverse
2025-12-30T08:38:01.951645+00:00,7.9,1998,-1,10.1,92.8,97.8,2.52,83.9,14.2,49.13543,9.249735,reverse
